smiles,selfies
CCCN1CCCC1COC(=N)N=C(N=COCC(N)N=CO)N1CC2CCC(C1)N2,[O][C][=N][C][Branch1][C][N][C][O][C][=N][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch1][#C][O][C][C][C][C][C][N][Ring1][Branch1][C][C][C][Ring2][Ring1][Branch2][=N][Ring2][Ring1][#Branch1][N][=C][Ring2][Ring1][=Branch1][F][C][Ring2][Ring1][C][C][=C][Ring2][Ring2][Ring2][S]
COCNC[CH]C=NC1(N2CC3CCC(C2)N3)N=NC=C2CC=NC(=C1N)C1CC3CN2CC1N3,[C][O][C][NH1][C][C@H1][C][=N][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][N][=N][C][=C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=C][C][=N][C][Ring1][Branch2][=C][Ring2][Ring1][#Branch2][=N][Ring2][Ring1][O]
CC=CC=CC=O,[C][C][=C][C][=C][C][=O][Branch2][Branch1][C][C][=C][C][=C][C][=C][Ring1][Ring1][=Branch1][N][Branch1][C][O][C][=N][C][Branch1][#C][N][C@H1][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][=Branch1][N][Ring1][=Branch1][=C][C][=N][C][Branch2][Ring1][C][C][=C][C][Branch1][C][O][=C][C][=C][O][C][=C]
FC=CCOC=NC=CC(=CC=NC(F)C=CC=Cc1c2ccc(Cl)c1-2)N1CC2CCC(C1)N2,[F][C][=C][Ring1][=Branch1][C][O][C][=N][C][=C][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=C][C][=N][C][Branch2][Ring1][C][C][=C][C][=C][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][=Branch1][Ring1][#Branch1][F][=C][C][=N][C][Ring1][Branch1][=C][Ring2][Ring2][=Branch1]
FC=CC=CC=C1C=CN=C[C]C1,[F][C][=C][C][=C][C][=C][C][C@@][C][=N][C][=C][Ring2][Ring1][O][Ring1][#Branch1][C][=C][C][=N][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch2][Ring1][=Branch1][C][C][O-1][C][O][C][C][C][Ring2][Ring1][Branch1][C][=N][C][Ring1][=C][=N][Ring2][Ring1][=C][C][C][Ring2][Ring2][=C][Ring2][Ring2][#Branch1]
C=C1C=CN=CC12C(=NC=CC(=NCOCCCC(F)CC=NCF)N1CC3CCC(C1)N3)C2C=COC,[C][O][C][=C][C][Branch2][Ring1][O][C][=N][C][=C][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch2][Ring1][C][O][C][C][C][C][Branch1][C][F][C][Ring1][#Branch1][C][=N][C][Branch1][C][F][C][Ring2][Ring1][O][C][=N][C][=C][C][Ring1][=Branch1][=C][Ring2][Ring1]
CN=CC(C)=NC(Cl)C=CN=CO[C@H]1C=CC=CO1,[O][C][=C][C][=C][C@@H1][Branch2][Ring1][C][O][C][=N][C][=C][C][Branch1][C][Cl][N][=C][Branch1][C][=C][C][=N][C][Ring1][N][=C][Ring1][=Branch1][=C][C][=C][Ring2][Ring1][Branch2][C][F][C][Ring2][C][=C][C][=C][C][C][=C][C][Ring1][S][=C][Ring2][Ring1][=C][F]
CCC1CC(CCOC2=NC(O)CC=NC3=C(F)C(=CN=CC4C=CC(CC)OC=N4)C=C(C(=N)C=C2)C3ON)N1,[C][C][C][O][C][=N][C][Branch1][Ring2][C][=C][Ring1][#Branch1][C][=N][C][=C][C][=C][Branch1][Ring2][C][O][N][=C][#Branch1][C][=N][C][=C][C][Branch1][#C][O][C][C][C][C][C][Branch1][Ring1][C][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch1][C][O][Ring1][O][=C][C][=N][C][Ring2][Ring1][Branch2][=C][Ring2][Ring1][N][F][=C][C][C][Ring2][Branch1][C][C][C][=C][C][=C]
CCCCNC=CC=C1C2=CC=CC=C1O2,[C][C][C][C][NH1][C][=C][C][=C][C][Branch1][C][O][=C][C][=C][C][=C][Ring1][Branch2][Ring1][=Branch1][C][C][C][=N][C][Branch1][N][N][C][C][C][Branch1][C][C][=N][C][Ring1][#Branch1][N][=C][Branch1][Ring2][O][C][=N][C][=N][Ring1][Branch1][N][=C][C][=C][C][Ring2][Ring1][=Branch1][=C][Ring2][Ring1][Cl][F][=C][C][Branch1][C][F][=C][C][=C][C][C][=C][Ring2][Ring1][=Branch1]
CC[C@@H](C)C=C(F)F,[C][C][C@@H1][Branch1][C][C][C][=C][Branch1][C][F][F][=C][Ring1][Branch1][C][=N][C][=C][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][N][=C][=C][#C][N][C][C][C][Branch1][C][O][N][Ring1][=Branch1][=N][C][Ring2][Ring1][Branch2][O-1][=C][Ring2][Ring1][O]
NCC1=CCC(NC(O)[C]2CCC[C@H]2C=NCC=O)[C@@H](F)COCOC1,[O][C][O][C][C@H1][Branch1][C][F][C][Branch2][Ring1][C][=N][C][Branch1][C][O][C@@][C][C][C][C@H1][Ring1][Branch1][C][=N][C][Branch1][Ring2][C][=O][Ring1][#Branch1][N][=C][C][=C][Branch1][Ring2][C][N][Ring1][O][=C][Ring2][S]
C1=COC=CC(C=NC=NC=C(NCOCC23CCCN2CCC3)N2CC3CCC(C2)N3)N=1,[C][O][C][=C][C][Branch2][Ring2][Ring2][C][=N][C][=N][C][=C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch1][#C][O][C][C][C][C][C][N][Ring1][Branch1][C][C][C][Ring1][Branch2][N][=C][Ring2][Ring2][Branch2][Ring2][#Branch1][Ring2][Ring1][#Branch1]
[CH][C@H](C)NCC#CCOC1Nc2c(C=CC=CC3C=CC=CCC3)ccc(c2F)C12CC1CCC(N2)N1N,[C][C][C][=C][C][=C][C][Branch2][Ring2][#C][C][=C][C][=C][C][=C][C][=C][C][Branch1][#C][N][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch1][N][O][C][C][#C][C][N][C@H1][Branch1][C][C@@H1][C][=Branch2][Ring1][#Branch1][=N][C][Ring2][Ring1][=Branch2][=C][Ring2][Ring1][#Branch1][F][=C][C][=C][C][=C][C][Ring1][=Branch1][Cl][=C][Ring2][Ring2][Ring2][=Branch1]
C=C1OCC=C(Cl)C=CNC([C]C)N=CC=C(C=CN=CC=CC2=CN=S(C=C[CH]NC)CCC3CC(F)C(C3)N2)N2CC3CCC1(C2)N3,[C][N][C@@H1][C][=C][S][Branch1][#C][C][C][C][C][C][Branch1][C][N][C][Branch1][C][F][C][Ring1][#Branch1][=N][C][=C][Ring1][#Branch1][C][=C][C][=N][C][=C][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=C][C][=N][C][Branch2][Ring1][C][=N][C][=C][C][Branch1][C][Cl][=C][C][O][=C][Ring1][O][Ring1][S][=C][Ring1][F][C@@][C]
CN=C1C(O)CCCC1(O)C1=C(F)COC(C=NCN2CCC3C=NC(C3)C2)N1,[C][O][C][#Branch2][C][N][C][=N][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][=C][Ring1][=Branch1][=N][C][Branch2][Ring1][C][C][Branch1][C][O][C][C][C][C][Branch1][C][O][C][Ring1][Branch2][=N][C][Ring2][Ring1][#Branch1][=C][Ring2][Ring1][N][F][=C][Ring2][Ring1][#Branch2][=C][Ring2][Ring1][Ring2][=Branch1]
CN=CC(O)CCCNC(=CCC(=N)NN1CCC(O)=CC=CCO1)N=CF,[O][C][C][=C][C][=C][Branch1][C][O][C][C][N][Ring2][Ring1][Branch1][=N][C][#Branch1][C][=N][C][C][=C][Branch1][#C][N][C][C][C][C][Branch1][C][O][C][Ring1][Branch2][=N][C][Ring2][Ring1][#Branch2][N][=C][Ring2][Ring1][=N][F]
FN1C2C=CNC[C]CCCN3CCCC3COCN=C(N3CC4CCC(C3)N4)N=CC=CN21,[C@@][C][N][C][=C][C][N][Branch2][Ring2][Branch1][C][=C][C][=N][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch1][#C][O][C][C][C][C][C][N][Ring1][Branch1][C][C][C][Ring2][Ring2][Ring1][Branch2][=N][Ring2][Ring1][N][F][=C][Ring2][Ring1][#Branch1]
NC=CC1=CC=CC=CN2NC[CH]CCC34CCC(C(=CC1=NCF)N2)C3CC=S4F,[N][C][=C][C][=C][C][=C][C][=C][N][Branch1][#C][N][C][C@H1][C][C][Branch1][#C][C][C][C][C][C][Ring1][Branch1][C][C][=S][Ring1][Branch2][F][C][=N][C][Ring1][Branch2][=C][C][Ring2][Ring1][=Branch2][=N][C][F][Ring2][Ring1][Branch2][=C][Ring2][Ring2][Branch1]
CNN1C2CCC13C1N=CCC[CH]COC(=CN=Cc4cc(O)c[nH]4)C4=NC=CCN(O)C=CCNCCCC(N2)C3N1N=C4,[#N][C][=C][Branch1][C][O][C][=C][Ring1][=Branch1][C][=N][C][=C][Branch1][=Branch2][C][=N][C][=C][Branch1][#Branch2][C][N][Branch1][C][O][C][=C][C][Branch1][#C][N][C][C][C][C][N][Branch1][#C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][N][C][Branch1][O][C][C@H1][C][C][Ring1][Branch1][C][=N][C][Ring1][=N][N][Ring1][=N][N][=C][Ring2][Ring2][Ring1][=Branch1][Ring2][Ring2]
C1=NCNCCCC23CCCN2CCC3N=CC2OCC=C1CO2,[C][O][C][Branch2][C][=N][C][=C][Branch1][Ring2][C][O][Ring1][O][C][=N][C][Branch1][#C][N][C][C][C][C][C][Branch1][#C][C][C][N][Ring1][Branch1][C][C][C][Ring1][Branch2][N][=C][Ring2][Ring2][Ring2]
COC1CN=C2N=C(N3CC4CCC(C3)N4)OCCCN3CCCC3COC21,[O][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch1][#C][C][O][C][C][C][C][C][N][Ring1][Branch1][C][C][C][Ring2][Ring1][Branch2][=N][Branch1][C][C][Ring2][Ring1][S][Ring1][=C][O][=C][Ring2][Ring2][C]
CC=CCC1=CC=NC2N=COCC34CCCN3CCC4=NC(=N1)C1C3CCC(CN21)N3,[C][C][C@H1][Ring1][C][=C][C][=C][C][=N][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][N][=C][Branch2][Branch1][#C][O][C][C][C][C][C][N][Ring1][Branch1][C][C][C][Ring1][Branch2][=N][C][Ring2][Ring1][Branch1][=N][Ring2][Ring1][N][F][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][Ring2][Ring2][=Branch1]
[CH]CCC=O,[C@@H1][C][Branch2][Branch1][#C][C][C][=O][C][=C][C][=C][Branch1][=Branch2][C][=C][C][=C][Ring1][=Branch1][N][C][N][C][Branch1][#C][N][C@@H1][C][C][C][C@H1][Ring1][Branch1][C][#Branch1][C][Ring1][#Branch1][N][=C][Ring1][=Branch1][=N][C][Branch1][C][O][F][C][C][=C][C][=N][C][=C][C][Ring1][=Branch2][=C][Ring2][Ring1][O][F]
[CH]CCNNCCN1CCOCSC=NCC=NCC2N=CC(N=NCOCC34CCCN3NCC4)(C3CC4CCC(N4)O3)C(=C2F)N1,[C@@H1][C][C][N][N][C][C][N][Branch2][Ring1][Branch1][C][C][O][C][S][C][=N][C][Branch2][Ring1][#C][C][=N][C][C][N][=C][C][Branch1][#C][C][O][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][N][=N][C][Branch1][#C][O][C][C][C][C][N][N][Ring1][Branch1][C][C][C][Ring1][Branch2][=N][C][Ring2][Ring1][Branch2][=C][Ring2][Ring1][N][F][=C][C][=C][C]
C=C(C=CC=Cc1ccccc1)N=CCN1C2[CH]C(C=CC=CC=C[NH])C=CC=NCN3CCCC(C2)C3C1Cl,[NH1][C][=C][C][=C][C][=C][C][Branch2][Ring1][S][C][=C][C][=N][C][Branch1][#C][N][C][C][C][C][C][Branch1][Branch1][C][Cl][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch1][#C][C][C][C][C][C][C@H1][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=C][C][=N][C][Branch2][Ring1][C][C][=C][C][Branch1][C][=Branch1][=C][C][=C][C][=C][C][=C][Ring1][O][Ring1][=Branch1][=C]
CN=Cc1ccc2cc1CC=NC(=CC=CC=N)NC=NCC2C#N,[C][N][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][=N][C][Branch1][#C][N][C][=N][C][C][Branch1][Ring2][C][#N][Ring1][Ring1][N][Ring1][=Branch1][=C][C][=C][C][=N][Ring1][P][=N][C][Ring2][Ring1][C][=N][Ring2][Ring1]
C#CC=C(C=CN=CCC1(N=C(N=CC=CC=CCN)N2CC3CCC(C2)N3)OCCCCC1(N)NC=N)N1CC2CCC(C1)N2,[N][C][C][=C][C][=C][C][=N][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch1][#C][O][C][C][C][C][C][Branch1][C][N][Ring1][#Branch1][N][C][=N][C][Branch2][Ring2][O][C][=N][C][=C][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=C][Ring2][C][=N][C][Ring2][Ring1][N][=C][Ring2]
CNC=CC=C(C=NCC=CC=CCC=COC1C=CC=C1)COC=NCN1CC2CCC(C1)N2,[C][N][C][=C][C][=C][Branch1][O][C][O][C][=N][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=Branch1][C][=N][C][Branch2][Ring1][C][C][=C][C][=C][C][C][=C][O][C][C][=C][C][Ring1][Branch1][=C][Ring1][Branch1]
CNC[CH]OC=NC(=NC(N=CF)OCC1CCC2CCCN21)N1CC2CCC(C1)N2,[C][N][C][C@H1][Branch2][Branch1][C][O][C][=N][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch1][#C][O][C][C][C][C][C][N][Ring1][Branch1][C][C][C][Ring1][Branch1][N][=C][Ring2][Ring1][#Branch2][F][Ring2][Ring2][Ring2][Ring1]
ClC1=CN2C3CCC2CN(C3)C(C=CN=CCC=CC=CC23CCC2C3)=NCC=CC=CC=CC=CC=N1,[C][C][C][C][C][Branch2][Ring2][=Branch2][C][=C][C][=C][C][Branch2][Ring1][=Branch2][C][=N][C][=C][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch2][Ring1][C][C][=C][C][=C][C][=C][C][=C][C][=N][C][Branch1][C][Cl][=C][Ring1][S][Ring1][=N][Ring1][Ring2][#Branch1]
CCN(C)c1ccncc1C=NC=C1N=C2C=C(O)N=C3C(C=C2C=CC(O)=C2C=CC=CC2[NH])N=CC=C1N1CC2CC3C(C1)N2,[C][C][N][Branch1][C][C][C][=C][C][=N][C][=C][Ring1][=Branch1][C][=N][C][=C][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=C][C][=N][C][Branch2][Ring1][C][C][=C][C][=C][C][Branch1][C][O][=C][C][=C][C][=C][C][Ring1][=Branch1][NH1][Ring1][C][=C][Ring2][Ring1][#Branch1][=N][C][Branch1][C][O][=C][C][Ring2][Ring1][C][=N][Ring2][Ring2]
C1=CNCC=CN=1,[C][N][C][C][=C][N][=C][Ring1][=C][Branch1][Ring1][O][C][Branch1][C][Branch1][C][F][C][Branch1][C][O][C][=N][C][Ring2][Ring1][C][=N][Ring2][Ring1][#Branch1][=C][Ring2][Ring1][O][F][=C][Ring2][Ring2][Ring1][=Branch2][Ring2][Ring2][#Branch1][Ring2][Ring2][#Branch1]
CCC1NC=CC=C1C=NC=CC(C=NC=CC(CCC=CC=NCN1CC2CCC(C1)N2)=NCOC1CCN2CCCC12)NCC1CCC[C@H]1CF,[C][C][C][N][C][=C][C][=C][Ring1][=Branch1][C][=N][C][=C][C][Branch1][#C][N][C][C][C][C][C][C@H1][Ring1][Branch1][C][F][C][Branch2][Ring1][C][=N][C][=C][C][Branch1][N][C][C][C][=C][C][=N][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch1][#C][O][C][C][C][C][C][N][Ring1][Branch1][C][C][Ring1][Branch2]
C=C=CC=CCCl,[Cl][C][C][=C][C][=C][C][Branch2][Branch2][Branch2][Ring2][=O][C][=N][C][=C][C][Branch1][#C][C][C][C][C@H1][C][Branch1][C][N][=C][Branch1][C][O][C][=N][C][Ring1][Branch1][N][=C][C][=C][Ring1][N][Ring1][=Branch2][=N][C][=C][C][=C][Ring2][Ring1][F][Ring1][=Branch1][=C][Ring2][Ring2][Ring2][Ring1]
CCN(C)C1=CSC=C(C=NCN2CC3CCC(C2)N3)CC2=NC(Cc3cc(F)cc4ccccc34)=C(F)C2=C1,[C][C][N][Branch1][C][C][C][=C][S][C][=C][=Branch1][O][C][=N][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=C][C][=N][C][Branch2][Ring1][C][C][C][=C][C][Branch1][C][F][=C][C][=C][C][=C][C][=C][Ring1][O][Ring1][=Branch1][=C][Branch1][C][F][C][Ring2][Ring1][C][=C][Ring2][Ring2][Ring2]
C1=CC2C3=CNCCCCOC(=NC(NCC4CC5CC5N4)C=CN=C[C@@H]4CC=CC4=C1)C32,[C][C][=C][C][=C][C][=C][C][C@H1][Ring1][Branch1][C][=N][C][=C][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][Ring1][N][Ring1][=Branch1][N][=C][Branch1][#C][O][C][C][C][C][N][Ring1][Branch2][C][C][Ring2][Ring2][Ring2][Ring1][C][=C][Ring2][Ring2][N][Ring1]
CC[C@H](O)C=CC=N,[C][C][C@H1][Branch1][C][O][C][=C][C][=N][Ring1][=Branch1][F][C][=C][Ring2][Ring1][O][C][=C][C][Branch1][C][O][=C][Ring1][#Branch1][F][C][=C][S][C][=C][C][Ring1][#Branch1][N][=C][Ring1][Ring2][Ring1][=N][Ring2][Ring2]
C=Cc1ccc2c(c1F)N=CC(F)CCC(C)=C=CNC#CN=CCNC=CC=C2O,[C][=C][C][=C][C][=C][C][Branch1][C][O][=C][C][=C][Ring1][Branch1][N][C][C][=N][C][=C][Ring1][C][=N][C][=C][#C][Branch1][C][C][C][C][C][Branch1][C][F][C][Ring1][=O][=N][C][Ring2][Ring1][Branch2][=C][Ring2][Ring1][N][F][=C][Ring2][Branch1][C][O][C][C][C][Ring2][C][Ring2][C][=N][Ring2][P][Ring2][S][=Branch1]
CC=CC=C1C=CNC(N=CC(N=COC[CH]CCO)N2CC3CCC(C2)N3)=N1,[O][C][C][C@@H1][C][O][C][=N][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][C][=N][C][Branch1][=Branch2][N][C][=C][C][=C][C][=C][C][=N][Ring1][=Branch1][C][Ring1][=C][N][=N][C][Ring2][C][Ring1][=C]
CC1CCC2COC(N)=CC=CC3CC(=Cc4cnccc4C3O)N12,[=N][C][Branch1][#C][O][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=C][C][=C][C][Branch2][C][C][=C][C][Branch1][C][O][C][=C][C][=N][C][=C][Ring1][=Branch1][C][=C][Ring1][O][Ring1][S][F][=C][C][=C][C][Branch1][Ring2][C][Cl][Ring1][#Branch1][=C][C][Ring2][Ring2][Ring1]
C=C1C=CC2=C3N=C(C=CC=CC=CC=CC=CC)NC=C3C(COCC34CCCN3CCC4)N3C2CCCC(NF)C13,[C][C][=C][C][=C][C][=C][C][=C][C][=C][C][Branch2][Ring2][C][=N][C][=C][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][F][Ring1][=Branch1][=N][C][Branch1][#C][O][C][C][C][C][C][N][Ring1][Branch1][C][C][C][Ring1][Branch2][=N][C][Ring2][Ring1][Branch2][=C][Ring2][Ring1][=Branch1][C][=C][C][Ring2][Ring1][Ring2][=C][Ring2]
FC1=c2ccccc2=CC=C2NN3CC=CC2=CC=CC=CCC=NC=CC3N2CC3CCC1(C2)N3,[C][C][=C][C][=C][C][=C][C][=C][C][Branch2][Branch1][O][C][=N][C][=C][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][N][Ring2][=N][C][=N][C][Ring2][Ring1][#Branch1][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][Ring1][#C][F][C][C][C][C][Branch2][Ring2][Ring2][Ring1][C][=N][Ring2][Ring1][=C]
C=C1NC(N2CC3CCC(C2)N3)=NCN=C(CCNCC)C=NC(O)C=C1c1ccccc1C,[C][C][N][C][C][C][Branch2][Ring1][C][C][=N][C][Branch1][C][O][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=N][C][N][=C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Ring2][Ring1][=Branch1][=C][Ring1][O]
CN=C=C1Cc2ccc(n2C=CC=CCCl)C1,[C][N][=C][#C][Branch1][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Ring1][Branch1][C][=C][C][=C][C][Cl][Ring1][=Branch2][N][=C][Ring1][O][C][=N][C][Branch2][Ring1][Ring2][C][=C][C][=C][C][=C][Ring1][=Branch2][Ring1][S][Ring2][Ring1][=N]
C[CH]CNC(F)CC=NC=C(C=C1C=CC=NC1)C(F)C=CC=NC(C=N)NCCCCCF,[C][C@@H1][C][N][C][Branch2][Branch1][C][C][C][=N][C][=C][Branch1][=Branch2][C][=C][C][=C][C][=N][C][Ring1][=Branch1][=C][Branch1][C][F][C][=C][C][=N][C][Branch1][#C][N][C][C][C][C][C][Branch1][#Branch1][F][Ring2][Ring1][#Branch1][N][=C][C][=N][Ring2][Ring1][=Branch1][Ring2][Ring1][N][F]
C1=NC(N2CC3CCC(C2)N3)=CC=NC2=CC23N=CC=C3CO1,[C][N][=C][C][=C][Ring1][Branch1][C][O][C][=N][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=C][C][=N][C][Ring2][Ring1][=Branch2][=C][Ring2][Ring1][=N]
COC=CC(C=NCCC#CC(O)=Cc1ccccc1CCCl)=CSCF,[C][O][C][=C][C][Branch2][Ring1][Branch2][C][=N][C][C][C][#C][C][Branch1][C][O][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][Cl][N][=C][Ring1][C@H1][Branch1][S][C][F][C][=C][C][=C][C][=C][C][Branch1][C][F][Ring1][=Branch2][N][=C][C][=C][Ring1][C][=N][C][Ring2][Ring1][N]
CN=COCCCCCN=C(NOC(C[CH]C=CC=CC=CCNCCC(N)C(C)F)N=CC1=CC=CC=CN=CC=CC1)N1CC2CCC(C1)N2,[C][C][=C][C][=N][C][=C][C][=C][C][=C][Ring2][Ring1][=Branch1][C][=N][C][Branch2][Ring1][C][C][C@@H1][C][=C][C][=C][C][=C][C][Branch1][#C][N][C][C][C][Branch1][C][N][C][Branch1][C][C][F][Ring1][Branch1][O][=N][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch1][O][C][C][C][C][O][C][=N][C][Branch1][Ring2]
[CH]C=C(CC1=NC(CF)C=Cc2cccc(Cl)c21)N1CC2CCC(C1)N2,[C@H1][C][=C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=C][C][=N][C][Branch2][Ring1][C][C][=C][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][N][Ring1][#Branch1][=C][Branch1][C][F][C][Ring2][Ring1][O][F][Branch1][C][=C][Ring2][Ring2][Ring1][C][C][Ring2][=C][Ring2]
OCc1cc2cnc1C(O)CCN(O)C1=NC(NCCC3CCOCN3)=NC12CF,[O][C][C][=C][C][=C][N][=C][Ring1][=Branch1][C][Branch1][C][O][C][C][N][Branch1][C][O][C][=N][C][Branch1][#C][N][C][C][C][C][C][Ring2][Ring1][Branch1][O][C][N][Ring1][=Branch1][=N][C][Ring2][Ring1][Branch2][Ring1][=C][C][F][C][=C][Ring2][Ring1][#Branch2][Ring2][Ring2][O][Ring1]
CC1(F)N=C(N2CNCCCN(O)C2)N1N,[C][N][C][C][C][N][Branch1][C][O][C][N][Ring1][=N][C][=N][C][Branch2][Branch1][Branch1][F][C][=C][C][=C][Branch1][C][N][C][=C][C][=C][Ring1][O][Ring1][=Branch1][=N][C][Branch1][C][O][C][=N][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch1][#C][O][C][C][C][C][O][C][Ring1][Branch1][C][C][=N][Ring1][=Branch1][N]
FC1=C(NC2C[C@@H]3CCc4c2cncc43)N=COc2ccccc21,[=Ring1][C][=C][C][=C][C][=C][Ring1][=Branch2][O][C][=N][C][Branch1][#C][N][C][C][C@@H1][C][C][Branch1][N][C][=C][Ring1][Branch1][C][=N][C][=C][Ring1][O][Ring1][=Branch1][=C][Ring2][Ring1][P][F][=N][C][Ring2][Ring1][=C]
CNC12CCCC(OC3N=C(N4CC5CCC(C4)N5)C=CN[CH]C4(c5ccccc5C=CO)C(=C31)C4F)C2=N,[O][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C@@H1][N][C][=C][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch1][#C][O][C][C][C][C][C][Branch1][Ring1][N][C][C][Ring1][Branch2][=N][C][Ring1][=Branch1][=C][Ring2][Ring1][N][=C][Ring2][Ring1][=N][F]
C=CCC=CNCNC(=C1C(OC2CCC3C[C@H]2CC3=N)N=C(N2CC3CCC(C2)N3)C1(O)CCNC)N1CC2CCC(C1)N2,[#C][N][C][C][C][Branch1][C][O][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch1][#C][O][C][C][C][C][C][C@H1][Ring1][=Branch1][C][C][Ring1][Branch1][=N][C][Ring2][Ring1][Branch2][=C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch2][Ring2][C][=N][C][=C][C][Branch2][Ring1][C][C][=C]
